0	1
34	0.741044983381286
41	0.138237245193487
47	0.0723875707146249
53	0.872421980197437
57	0.246752025099106
61	0.0357211764946825
65	0.147710197373868
69	0.516273312180999
72	0.0935429533222134
76	0.850303007661623
79	0.759476387858783
82	0.800528011681365
85	0.957491237965442
87	0.219673181659601
90	0.574260003706485
92	0.0107978151186217
95	0.526329383670998
97	0.109197784570938
100	0.757366785558048
102	0.464402435400118
104	0.225365971811613
106	0.0368518971815490
109	0.896763280368631
111	0.801084280994417
113	0.746856150904478
115	0.731691036741083
117	0.753382115009941
119	0.809886882689469
121	0.899312265384822
122	0.0200726832769220
124	0.171457247219223
126	0.351037837310301
128	0.557377079039469
130	0.789135196160828
131	0.0454183562264348
133	0.326505652806276
135	0.629591697955590
137	0.953641086717255
138	0.299895434499859
140	0.665635819261837
141	0.0500087053622167
143	0.454336232052071
145	0.875388105439527
146	0.314609848487777
148	0.770038191435759
149	0.241774405285810
151	0.729158173358400
152	0.231550075970631
154	0.748683265515240
155	0.280017654044002
157	0.824886746699349
158	0.383581846368941
160	0.954346011718542
161	0.538938962920810
162	0.134729691654172
164	0.743048400791224
165	0.362836568801242
167	0.993107412771394
168	0.635673157155964
169	0.288186377958198
171	0.950738163858404
172	0.624433530846886
173	0.307435249141719
175	0.999570570683432
176	0.702308909749888
177	0.413769103096968
178	0.133790838574072
180	0.862954359428898
181	0.601026174079664
182	0.347138702721821
183	0.101148337936763
185	0.863622209794471
186	0.634185249108441
187	0.412179735968039
188	0.197476609179745
190	0.989999817268654
191	0.790517614409140
192	0.597920147729241
193	0.412091074793580
194	0.232916626024803
195	0.0602855348728610
197	0.894591937172805
198	0.735474101703147
199	0.582540867337229
200	0.435691530459707
201	0.294827536835442
202	0.159852425406854
203	0.0306717738436646
205	0.907610770317916
206	0.790267765778935
207	0.678416189052882
208	0.571970222149190
209	0.470845809379512
210	0.374960613125836
211	0.284233970934992
212	0.198586853891982
213	0.117941826229156
214	0.0422230061273297
216	0.971475912381521
217	0.905661916472468
218	0.844532429832668
219	0.788018125429801
220	0.736051030660121
221	0.688564495134187
222	0.645493159379782
223	0.606772924428867
224	0.572340922260935
225	0.542135487074347
226	0.516096127359617
227	0.494163498747014
228	0.476279377605522
229	0.462386635367153
230	0.452429213555320
231	0.446352099493168
232	0.444101302671811
233	0.445623831756535
234	0.450867672211984
235	0.459781764526099
236	0.472315983014937
237	0.488421115189908
238	0.508048841670643
239	0.531151716625914
240	0.557683148727705
241	0.587597382601388
242	0.620849480758324
243	0.657395305995522
244	0.697191504248963
245	0.740195487886012
246	0.786365419425351
247	0.835660195670243
248	0.888039432244199
249	0.943463448516269
249	0.00189965618949373
250	0.0635032456500824
251	0.128043850384927
252	0.195484180602421
253	0.265787587507305
254	0.338918050138318
255	0.414840162529572
256	0.493519121186750
257	0.574920712869016
258	0.659011302667807
259	0.745757822374856
260	0.835127759130558
261	0.927089144344905
261	0.0216783305924650
262	0.119030930723738
263	0.218886193400294
264	0.321214019396336
265	0.425984807211194
266	0.533169443338579
267	0.642739292765100
268	0.754666189689885
269	0.868922428462156
270	0.985480754727178
270	0.104623607933604
271	0.226060887064875
272	0.349723164109491
273	0.475584747829430
274	0.603620360824039
275	0.733805131723500
276	0.866114587559991
276	0.000526144102593662
277	0.137400302930928
278	0.276328968775886
279	0.417289056989034
280	0.560257848877541
281	0.705212984960497
282	0.852132458374683
282	0.000997342423033842
283	0.152192693964082
284	0.305288374058080
285	0.460263612062818
286	0.617097961766433
287	0.775771295544416
288	0.936263798644802
288	0.0988167644960072
289	0.263319150974326
290	0.429582217971017
291	0.597587254214773
292	0.767315836748878
293	0.938749825856291
293	0.112158107488483
294	0.287392935433445
295	0.464278905925539
296	0.642798883492617
297	0.822935993996339
